doc_id	topic_0	topic_1
100053	0.859335	0.140665
100054	0.974048	0.025952
100055	0.235703	0.764297
100056	0.145088	0.854912
100057	0.345004	0.654996
100058	0.858276	0.141724
100059	0.424198	0.575802
100060	0.671527	0.328473
100061	0.964754	0.035246
100062	0.945254	0.054746
100063	0.265701	0.734299
100064	0.832411	0.167589
100065	0.564476	0.435524
100066	0.033489	0.966511
100067	0.803564	0.196436
100068	0.728420	0.271580
100069	0.343902	0.656098
100070	0.861989	0.138011
100071	0.223895	0.776105
100072	0.569137	0.430863
100073	0.956547	0.043453
100074	0.078248	0.921752
100075	0.966035	0.033965
100076	0.957584	0.042416
100077	0.620969	0.379031
100078	0.788452	0.211548
100079	0.731771	0.268229
100080	0.706319	0.293681
100081	0.687136	0.312864
100082	0.907509	0.092491
100083	0.540838	0.459162
100084	0.946703	0.053297
100085	0.972855	0.027145
100086	0.635709	0.364291
100087	0.970047	0.029953
100088	0.550581	0.449419
100089	0.974480	0.025520
100090	0.494782	0.505218
100091	0.936606	0.063394
100092	0.976585	0.023415
100093	0.829247	0.170753
100094	0.968848	0.031152
100095	0.954449	0.045551
100096	0.954727	0.045273
100097	0.139697	0.860303
100098	0.924127	0.075873
100099	0.979336	0.020664
100100	0.817813	0.182187
100101	0.035548	0.964452
100102	0.668000	0.332000
100103	0.944466	0.055534
100104	0.028694	0.971306
100105	0.964633	0.035367
100106	0.696008	0.303992
100107	0.948664	0.051336
100108	0.973853	0.026147
100109	0.763722	0.236278
100110	0.973376	0.026624
100111	0.133519	0.866481
100112	0.936839	0.063161
100113	0.873951	0.126049
100114	0.607170	0.392830
100115	0.894286	0.105714
100116	0.802206	0.197794
100117	0.272569	0.727431
100118	0.936847	0.063153
100119	0.650348	0.349652
100120	0.957541	0.042459
100121	0.964402	0.035598
100122	0.937365	0.062635
100123	0.771984	0.228016
100124	0.698489	0.301511
100125	0.639432	0.360568
100126	0.959900	0.040100
100127	0.586701	0.413299
100128	0.506512	0.493488
100129	0.798543	0.201457
100130	0.965161	0.034839
100131	0.818471	0.181529
100132	0.557804	0.442196
100133	0.940971	0.059029
100134	0.947389	0.052611
100135	0.852025	0.147975
100136	0.975702	0.024298
100137	0.138083	0.861917
100138	0.637172	0.362828
100139	0.963435	0.036565
100140	0.942667	0.057333
100141	0.363210	0.636790
100142	0.537946	0.462054
100143	0.872095	0.127905
100144	0.217704	0.782296
100145	0.109159	0.890841
100146	0.477938	0.522062
100147	0.424165	0.575835
100148	0.959760	0.040240
100149	0.960997	0.039003
100150	0.475073	0.524927
100151	0.538770	0.461230
100152	0.791807	0.208193
100153	0.232735	0.767265
100154	0.426982	0.573018
100155	0.835348	0.164652
100156	0.920246	0.079754
100157	0.771062	0.228938
100158	0.829240	0.170760
100159	0.866645	0.133355
100160	0.980120	0.019880
100161	0.974349	0.025651
100162	0.861811	0.138189
100163	0.706816	0.293184
100164	0.582695	0.417305
100165	0.264010	0.735990
100166	0.434725	0.565275
100167	0.582270	0.417730
100168	0.168746	0.831254
100169	0.696628	0.303372
100170	0.781646	0.218354
100171	0.653610	0.346390
100172	0.733571	0.266429
100173	0.303622	0.696378
100174	0.429293	0.570707
100175	0.959221	0.040779
100176	0.931228	0.068772
100177	0.794580	0.205420
100178	0.961254	0.038746
100179	0.958529	0.041471
100180	0.884400	0.115600
100181	0.947258	0.052742
100182	0.955449	0.044551
100183	0.899886	0.100114
100184	0.053653	0.946347
100185	0.910521	0.089479
100186	0.242257	0.757743
100187	0.020875	0.979125
100188	0.510043	0.489957
100189	0.767911	0.232089
100190	0.897569	0.102431
100191	0.938139	0.061861
100192	0.359515	0.640485
100193	0.979217	0.020783
100194	0.597403	0.402597
100195	0.978432	0.021568
100196	0.809454	0.190546
100197	0.326767	0.673233
100198	0.963732	0.036268
100199	0.632060	0.367940
100200	0.341437	0.658563
100201	0.953992	0.046008
100202	0.915995	0.084005
100203	0.104682	0.895318
100204	0.971186	0.028814
100205	0.963087	0.036913
100206	0.362643	0.637357
100207	0.231640	0.768360
100208	0.945657	0.054343
100209	0.244036	0.755964
100210	0.827865	0.172135
100211	0.537369	0.462631
100212	0.891956	0.108044
100213	0.967139	0.032861
100214	0.943633	0.056367
100215	0.849094	0.150906
100216	0.563735	0.436265
100217	0.951884	0.048116
100218	0.108101	0.891899
100219	0.822931	0.177069
100220	0.432153	0.567847
100221	0.726555	0.273445
100222	0.385270	0.614730
100223	0.908264	0.091736
100224	0.781372	0.218628
100225	0.712720	0.287280
100226	0.852599	0.147401
100227	0.104682	0.895318
100228	0.956496	0.043504
100229	0.817274	0.182726
100230	0.710070	0.289930
100231	0.527524	0.472476
100232	0.967070	0.032930
100233	0.541169	0.458831
100234	0.971648	0.028352
100235	0.971965	0.028035
100236	0.884607	0.115393
100237	0.948604	0.051396
100238	0.718700	0.281300
100239	0.961073	0.038927
100240	0.834494	0.165506
100241	0.488610	0.511390
100242	0.676948	0.323052
100243	0.501515	0.498485
100244	0.936682	0.063318
100245	0.950261	0.049739
100246	0.818340	0.181660
100247	0.594979	0.405021
100248	0.421912	0.578088
100249	0.484026	0.515974
100250	0.058220	0.941780
100251	0.579104	0.420896
100252	0.889566	0.110434
100253	0.762338	0.237662
100254	0.257371	0.742629
100255	0.917749	0.082251
100256	0.311805	0.688195
100257	0.242064	0.757936
100258	0.965961	0.034039
100259	0.975901	0.024099
100260	0.503093	0.496907
100261	0.968011	0.031989
100262	0.972053	0.027947
100263	0.143426	0.856574
100264	0.800787	0.199213
100265	0.973680	0.026320
100266	0.973574	0.026426
100267	0.905052	0.094948
100268	0.530325	0.469675
100269	0.741427	0.258573
100270	0.985142	0.014858
100271	0.330557	0.669443
100272	0.652899	0.347101
100273	0.343015	0.656985
100274	0.801299	0.198701
100275	0.026226	0.973774
100276	0.412394	0.587606
100277	0.746650	0.253350
100278	0.972274	0.027726
100279	0.961140	0.038860
100280	0.700449	0.299551
100281	0.921233	0.078767
100282	0.587497	0.412503
100283	0.026408	0.973592
100284	0.959149	0.040851
100285	0.974871	0.025129
100286	0.619502	0.380498
100287	0.868101	0.131899
100288	0.955241	0.044759
100289	0.965724	0.034276
100290	0.486412	0.513588
100291	0.795915	0.204085
100292	0.059081	0.940919
100293	0.963350	0.036650
100294	0.759354	0.240646
100295	0.188113	0.811887
100296	0.785557	0.214443
100297	0.723286	0.276714
100298	0.058878	0.941122
100299	0.929372	0.070628
100300	0.324640	0.675360
100301	0.959673	0.040327
100302	0.974739	0.025261
100303	0.953482	0.046518
100304	0.974950	0.025050
100305	0.610333	0.389667
100306	0.966712	0.033288
100307	0.671184	0.328816
100308	0.255223	0.744777
100309	0.474288	0.525712
100310	0.390229	0.609771
100311	0.485628	0.514372
100312	0.626974	0.373026
100313	0.937612	0.062388
100314	0.949327	0.050673
100315	0.711018	0.288982
100316	0.971590	0.028410
100317	0.030356	0.969644
100318	0.683668	0.316332
100319	0.612730	0.387270
100320	0.304503	0.695497
100321	0.237047	0.762953
100322	0.357534	0.642466
100323	0.609841	0.390159
100324	0.947653	0.052347
100325	0.970660	0.029340
100326	0.949526	0.050474
100327	0.250084	0.749916
100328	0.077290	0.922710
100329	0.619099	0.380901
100330	0.640374	0.359626
100331	0.970274	0.029726
100332	0.817509	0.182491
100333	0.978077	0.021923
100334	0.965969	0.034031
100335	0.550491	0.449509
100336	0.872372	0.127628
100337	0.949827	0.050173
100338	0.513451	0.486549
100339	0.853197	0.146803
100340	0.944468	0.055532
100341	0.946551	0.053449
100342	0.735291	0.264709
100343	0.335729	0.664271
100344	0.336601	0.663399
100345	0.969953	0.030047
100346	0.561579	0.438421
100347	0.471091	0.528909
100348	0.780068	0.219932
100349	0.928268	0.071732
100350	0.979422	0.020578
100351	0.401086	0.598914
100352	0.746934	0.253066
100353	0.967938	0.032062
100354	0.940220	0.059780
100355	0.953566	0.046434
100356	0.961229	0.038771
100357	0.478553	0.521447
100358	0.560073	0.439927
100359	0.959562	0.040438
100360	0.900082	0.099918
100361	0.952932	0.047068
100362	0.949464	0.050536
100363	0.725705	0.274295
100364	0.027392	0.972608
100365	0.569593	0.430407
100366	0.967065	0.032935
100367	0.804531	0.195469
100368	0.935890	0.064110
100369	0.747230	0.252770
100370	0.968650	0.031350
100371	0.771837	0.228163
100372	0.471499	0.528501
100373	0.416365	0.583635
100374	0.617503	0.382497
100375	0.967443	0.032557
100376	0.966039	0.033961
100377	0.600148	0.399852
100378	0.396306	0.603694
100379	0.691041	0.308959
100380	0.971337	0.028663
100381	0.947709	0.052291
100382	0.971891	0.028109
100383	0.965359	0.034641
100384	0.845868	0.154132
100385	0.961634	0.038366
100386	0.887671	0.112329
100387	0.474192	0.525808
100388	0.443834	0.556166
100389	0.830929	0.169071
100390	0.940582	0.059418
100391	0.975124	0.024876
100392	0.938875	0.061125
100393	0.972870	0.027130
100394	0.499477	0.500523
100395	0.694234	0.305766
100396	0.905820	0.094180
100397	0.410067	0.589933
100398	0.962007	0.037993
100399	0.050614	0.949386
100400	0.562913	0.437087
100401	0.298096	0.701904
100402	0.966381	0.033619
100403	0.226183	0.773817
100404	0.964927	0.035073
100405	0.813922	0.186078
100406	0.533191	0.466809
100407	0.963782	0.036218
100408	0.951833	0.048167
100409	0.979026	0.020974
100410	0.062074	0.937926
100411	0.652945	0.347055
100412	0.697968	0.302032
100413	0.660714	0.339286
100414	0.278534	0.721466
100415	0.657809	0.342191
100416	0.775267	0.224733
100417	0.173744	0.826256
100418	0.674606	0.325394
100419	0.971079	0.028921
100420	0.830563	0.169437
100421	0.967065	0.032935
100422	0.067135	0.932865
100423	0.819810	0.180190
100424	0.770549	0.229451
100425	0.807655	0.192345
100426	0.058046	0.941954
100427	0.865084	0.134916
100428	0.445286	0.554714
100429	0.970302	0.029698
100430	0.943475	0.056525
100431	0.611633	0.388367
100432	0.706588	0.293412
100433	0.573226	0.426774
100434	0.946513	0.053487
100435	0.753569	0.246431
100436	0.646815	0.353185
100437	0.961951	0.038049
100438	0.963007	0.036993
100439	0.666965	0.333035
100440	0.171338	0.828662
100441	0.968272	0.031728
100442	0.957479	0.042521
100443	0.961594	0.038406
100444	0.953879	0.046121
100445	0.808308	0.191692
100446	0.935439	0.064561
100447	0.457795	0.542205
100448	0.349864	0.650136
100449	0.876493	0.123507
100450	0.767919	0.232081
100451	0.972960	0.027040
100452	0.256274	0.743726
100453	0.140321	0.859679
100454	0.053737	0.946263
100455	0.169374	0.830626
100456	0.644648	0.355352
100457	0.610525	0.389475
100458	0.751153	0.248847
100459	0.562761	0.437239
100460	0.503860	0.496140
100461	0.836973	0.163027
100462	0.967738	0.032262
100463	0.949943	0.050057
100464	0.357344	0.642656
100465	0.501775	0.498225
100466	0.750875	0.249125
100467	0.751152	0.248848
100468	0.840570	0.159430
100469	0.091642	0.908358
100470	0.239258	0.760742
100471	0.036288	0.963712
100472	0.954845	0.045155
100473	0.398750	0.601250
100474	0.024321	0.975679
100475	0.672547	0.327453
100476	0.468555	0.531445
100477	0.672255	0.327745
100478	0.531226	0.468774
100479	0.740308	0.259692
100480	0.788148	0.211852
100481	0.913441	0.086559
100482	0.079727	0.920273
100483	0.701308	0.298692
100484	0.982460	0.017540
100485	0.425283	0.574717
100486	0.789153	0.210847
100487	0.678932	0.321068
100488	0.831558	0.168442
100489	0.220188	0.779812
100490	0.660899	0.339101
100491	0.971648	0.028352
100492	0.968757	0.031243
100493	0.957770	0.042230
100494	0.733934	0.266066
100495	0.728888	0.271112
100496	0.978748	0.021252
100497	0.954141	0.045859
100498	0.648742	0.351258
100499	0.980472	0.019528
100500	0.667365	0.332635
100501	0.832920	0.167080
100502	0.689327	0.310673
100503	0.148966	0.851034
100504	0.303227	0.696773
100505	0.663681	0.336319
100506	0.459249	0.540751
100507	0.587505	0.412495
100508	0.863282	0.136718
100509	0.479999	0.520001
100510	0.783070	0.216930
100511	0.848892	0.151108
100512	0.977522	0.022478
100513	0.976180	0.023820
100514	0.733225	0.266775
100515	0.453420	0.546580
100516	0.959549	0.040451
100517	0.873789	0.126211
100518	0.972334	0.027666
100519	0.419096	0.580904
100520	0.972595	0.027405
100521	0.085636	0.914364
100522	0.648742	0.351258
100523	0.340728	0.659272
100524	0.724507	0.275493
100525	0.332364	0.667636
100526	0.409582	0.590418
100527	0.791090	0.208910
100528	0.981736	0.018264
100529	0.935698	0.064302
100530	0.968004	0.031996
100531	0.557456	0.442544
100532	0.880289	0.119711
100533	0.985525	0.014475
100534	0.618182	0.381818
100535	0.876701	0.123299
100536	0.185633	0.814367
100537	0.747683	0.252317
100538	0.651334	0.348666
100539	0.168524	0.831476
100540	0.419920	0.580080
100541	0.635206	0.364794
100542	0.925227	0.074773
100543	0.942254	0.057746
100544	0.960332	0.039668
100545	0.424223	0.575777
100546	0.753416	0.246584
100547	0.337740	0.662260
100548	0.768581	0.231419
100549	0.439684	0.560316
100550	0.298614	0.701386
100551	0.955250	0.044750
100552	0.081334	0.918666
100553	0.579931	0.420069
100554	0.419850	0.580150
100555	0.878190	0.121810
100556	0.774761	0.225239
100557	0.077334	0.922666
100558	0.709129	0.290871
100559	0.921953	0.078047
100560	0.766037	0.233963
100561	0.087168	0.912832
100562	0.500209	0.499791
100563	0.335274	0.664726
100564	0.952908	0.047092
100565	0.065113	0.934887
100566	0.844485	0.155515
100567	0.286730	0.713270
100568	0.693296	0.306704
100569	0.614909	0.385091
100570	0.956480	0.043520
100571	0.977297	0.022703
100572	0.745619	0.254381
100573	0.647935	0.352065
100574	0.471969	0.528031
100575	0.888629	0.111371
100576	0.970811	0.029189
100577	0.620221	0.379779
100578	0.947758	0.052242
100579	0.959273	0.040727
100580	0.669078	0.330922
100581	0.555471	0.444529
100582	0.799446	0.200554
100583	0.972064	0.027936
100584	0.945807	0.054193
100585	0.189351	0.810649
100586	0.735608	0.264392
100587	0.320173	0.679827
100588	0.967461	0.032539
100589	0.912257	0.087743
100590	0.161824	0.838176
100591	0.780053	0.219947
100592	0.746803	0.253197
100593	0.900950	0.099050
100594	0.894379	0.105621
100595	0.847012	0.152988
100596	0.850171	0.149829
100597	0.959817	0.040183
100598	0.977627	0.022373
100599	0.716255	0.283745
100600	0.864732	0.135268
100601	0.970350	0.029650
100602	0.827380	0.172620
100603	0.951281	0.048719
100604	0.689061	0.310939
100605	0.789102	0.210898
100606	0.537946	0.462054
100607	0.889983	0.110017
100608	0.230946	0.769054
100609	0.970313	0.029687
100610	0.910720	0.089280
100611	0.974282	0.025718
100612	0.542579	0.457421
100613	0.445418	0.554582
100614	0.684537	0.315463
100615	0.722231	0.277769
100616	0.681888	0.318112
100617	0.789955	0.210045
100618	0.795344	0.204656
100619	0.748963	0.251037
100620	0.698174	0.301826
100621	0.960853	0.039147
100622	0.553294	0.446706
100623	0.968740	0.031260
100624	0.776950	0.223050
100625	0.229014	0.770986
100626	0.862753	0.137247
100627	0.656598	0.343402
100628	0.423113	0.576887
100629	0.440287	0.559713
100630	0.477581	0.522419
100631	0.656697	0.343303
100632	0.653084	0.346916
100633	0.751901	0.248099
100634	0.967898	0.032102
100635	0.959367	0.040633
100636	0.692402	0.307598
100637	0.690510	0.309490
100638	0.978620	0.021380
100639	0.933802	0.066198
100640	0.777522	0.222478
100641	0.870193	0.129807
100642	0.802703	0.197297
100643	0.972022	0.027978
100644	0.665712	0.334288
100645	0.819088	0.180912
100646	0.701164	0.298836
100647	0.965174	0.034826
100648	0.963157	0.036843
100649	0.857765	0.142235
100650	0.023285	0.976715
100651	0.872701	0.127299
100652	0.712490	0.287510
100653	0.925017	0.074983
100654	0.947464	0.052536
100655	0.950097	0.049903
100656	0.035770	0.964230
100657	0.781754	0.218246
100658	0.973080	0.026920
100659	0.888707	0.111293
100660	0.638345	0.361655
100661	0.908104	0.091896
100662	0.950743	0.049257
100663	0.940801	0.059199
100664	0.620070	0.379930
100665	0.939895	0.060105
100666	0.720387	0.279613
100667	0.950352	0.049648
100668	0.595804	0.404196
100669	0.718113	0.281887
100670	0.789927	0.210073
100671	0.859445	0.140555
100672	0.299459	0.700541
100673	0.822335	0.177665
100674	0.780283	0.219717
100675	0.809376	0.190624
100676	0.977594	0.022406
100677	0.464344	0.535656
100678	0.667184	0.332816
100679	0.972875	0.027125
100680	0.941342	0.058658
100681	0.965125	0.034875
100682	0.807456	0.192544
100683	0.644365	0.355635
100684	0.919762	0.080238
100685	0.231089	0.768911
100686	0.070813	0.929187
100687	0.936701	0.063299
100688	0.888889	0.111111
100689	0.847260	0.152740
100690	0.963945	0.036055
100691	0.564984	0.435016
100692	0.966542	0.033458
100693	0.753036	0.246964
100694	0.746368	0.253632
100695	0.053590	0.946410
100696	0.976723	0.023277
100697	0.822756	0.177244
100698	0.398750	0.601250
100699	0.973261	0.026739
100700	0.746238	0.253762
100701	0.951844	0.048156
100702	0.807480	0.192520
100703	0.622663	0.377337
100704	0.958857	0.041143
100705	0.032985	0.967015
100706	0.713537	0.286463
100707	0.881513	0.118487
100708	0.039392	0.960608
100709	0.804061	0.195939
100710	0.377707	0.622293
100711	0.498994	0.501006
100712	0.878889	0.121111
100713	0.042852	0.957148
100714	0.641477	0.358523
100715	0.763280	0.236720
100716	0.025889	0.974111
100717	0.726262	0.273738
100718	0.790829	0.209171
100719	0.758014	0.241986
100720	0.898267	0.101733
100721	0.842843	0.157157
100722	0.966374	0.033626
100723	0.660203	0.339797
100724	0.278561	0.721439
100725	0.556956	0.443044
100726	0.097995	0.902005
100727	0.685480	0.314520
100728	0.864701	0.135299
100729	0.847260	0.152740
100730	0.927318	0.072682
100731	0.950660	0.049340
100732	0.527090	0.472910
100733	0.647545	0.352455
100734	0.727830	0.272170
100735	0.291322	0.708678
100736	0.272739	0.727261
100737	0.751165	0.248835
100738	0.731906	0.268094
100739	0.975221	0.024779
100740	0.841862	0.158138
100741	0.094621	0.905379
100742	0.955516	0.044484
100743	0.665544	0.334456
100744	0.361452	0.638548
100745	0.141225	0.858775
100746	0.946594	0.053406
100747	0.646108	0.353892
100748	0.953438	0.046562
100749	0.546504	0.453496
100750	0.975614	0.024386
100751	0.054210	0.945790
100752	0.642899	0.357101
100753	0.643480	0.356520
100754	0.829897	0.170103
100755	0.899220	0.100780
100756	0.614682	0.385318
100757	0.955929	0.044071
100758	0.589708	0.410292
100759	0.626315	0.373685
100760	0.745100	0.254900
100761	0.970519	0.029481
100762	0.942030	0.057970
100763	0.411971	0.588029
100764	0.203730	0.796270
100765	0.827438	0.172562
100766	0.257774	0.742226
100767	0.964721	0.035279
100768	0.510176	0.489824
100769	0.916906	0.083094
100770	0.248532	0.751468
100771	0.054464	0.945536
100772	0.474192	0.525808
100773	0.302171	0.697829
100774	0.373721	0.626279
100775	0.043636	0.956364
100776	0.936498	0.063502
100777	0.799790	0.200210
100778	0.467161	0.532839
100779	0.568018	0.431982
100780	0.326265	0.673735
100781	0.394639	0.605361
100782	0.063082	0.936918
100783	0.357735	0.642265
100784	0.977953	0.022047
100785	0.415096	0.584904
100786	0.963854	0.036146
100787	0.916450	0.083550
100788	0.292695	0.707305
100789	0.754035	0.245965
100790	0.669803	0.330197
100791	0.311511	0.688489
100792	0.773830	0.226170
100793	0.676394	0.323606
100794	0.966608	0.033392
100795	0.951282	0.048718
100796	0.662211	0.337789
100797	0.026740	0.973260
100798	0.952572	0.047428
100799	0.965278	0.034722
100800	0.651266	0.348734
100801	0.836517	0.163483
100802	0.936626	0.063374
100803	0.681762	0.318238
100804	0.947308	0.052692
100805	0.964078	0.035922
100806	0.695693	0.304307
100807	0.840700	0.159300
100808	0.937730	0.062270
100809	0.925964	0.074036
100810	0.467619	0.532381
100811	0.895445	0.104555
100812	0.424555	0.575445
100813	0.886649	0.113351
100814	0.047127	0.952873
100815	0.030754	0.969246
100816	0.402022	0.597978
100817	0.790752	0.209248
100818	0.580566	0.419434
100819	0.649580	0.350420
100820	0.081128	0.918872
100821	0.820826	0.179174
100822	0.263433	0.736567
100823	0.959705	0.040295
100824	0.737528	0.262472
100825	0.959133	0.040867
100826	0.967442	0.032558
100827	0.974022	0.025978
100828	0.943871	0.056129
100829	0.975253	0.024747
100830	0.496534	0.503466
100831	0.973221	0.026779
100832	0.840973	0.159027
100833	0.665732	0.334268
100834	0.521489	0.478511
100835	0.931591	0.068409
100836	0.396653	0.603347
100837	0.168908	0.831092
100838	0.814378	0.185622
100839	0.830186	0.169814
100840	0.784278	0.215722
100841	0.957627	0.042373
100842	0.949758	0.050242
100843	0.969688	0.030312
100844	0.871985	0.128015
100845	0.804464	0.195536
100846	0.565604	0.434396
100847	0.606194	0.393806
100848	0.234415	0.765585
100849	0.263571	0.736429
100850	0.137990	0.862010
100851	0.553833	0.446167
100852	0.910330	0.089670
100853	0.282579	0.717421
100854	0.577757	0.422243
100855	0.587816	0.412184
100856	0.955851	0.044149
100857	0.943979	0.056021
100858	0.627914	0.372086
100859	0.246251	0.753749
100860	0.697377	0.302623
100861	0.867313	0.132687
100862	0.728152	0.271848
100863	0.268833	0.731167
100864	0.390449	0.609551
100865	0.734698	0.265302
100866	0.032588	0.967412
100867	0.293056	0.706944
100868	0.837424	0.162576
100869	0.474556	0.525444
100870	0.797587	0.202413
100871	0.964090	0.035910
100872	0.788936	0.211064
100873	0.971109	0.028891
100874	0.463434	0.536566
100875	0.797985	0.202015
100876	0.925420	0.074580
100877	0.590376	0.409624
100878	0.698608	0.301392
100879	0.380936	0.619064
100880	0.583693	0.416307
100881	0.231477	0.768523
100882	0.289607	0.710393
100883	0.817447	0.182553
100884	0.454571	0.545429
100885	0.619237	0.380763
100886	0.325423	0.674577
100887	0.165613	0.834387
100888	0.334826	0.665174
100889	0.902743	0.097257
100890	0.967489	0.032511
100891	0.688493	0.311507
100892	0.842644	0.157356
100893	0.893442	0.106558
100894	0.623253	0.376747
100895	0.710951	0.289049
100896	0.964716	0.035284
100897	0.539258	0.460742
100898	0.795668	0.204332
100899	0.881090	0.118910
100900	0.608037	0.391963
100901	0.763582	0.236418
100902	0.679187	0.320813
100903	0.632379	0.367621
100904	0.626292	0.373708
100905	0.109404	0.890596
100906	0.897921	0.102079
100907	0.860753	0.139247
100908	0.023883	0.976117
100909	0.690769	0.309231
100910	0.825477	0.174523
100911	0.564933	0.435067
100912	0.962093	0.037907
100913	0.930772	0.069228
100914	0.046613	0.953387
100915	0.726064	0.273936
100916	0.978069	0.021931
100917	0.832358	0.167642
100918	0.130907	0.869093
100919	0.974221	0.025779
100920	0.427531	0.572469
100921	0.037986	0.962014
100922	0.956708	0.043292
100923	0.970602	0.029398
100924	0.977992	0.022008
100925	0.333282	0.666718
100926	0.028809	0.971191
100927	0.899274	0.100726
100928	0.954940	0.045060
100929	0.607776	0.392224
100930	0.966263	0.033737
100931	0.284287	0.715713
100932	0.661549	0.338451
100933	0.692439	0.307561
100934	0.969191	0.030809
100935	0.576909	0.423091
100936	0.948325	0.051675
100937	0.220461	0.779539
100938	0.159894	0.840106
100939	0.956173	0.043827
100940	0.879750	0.120250
100941	0.489498	0.510502
100942	0.447952	0.552048
100943	0.926141	0.073859
100944	0.300492	0.699508
100945	0.854737	0.145263
100946	0.936559	0.063441
100947	0.013629	0.986371
100948	0.574870	0.425130
100949	0.859735	0.140265
100950	0.936107	0.063893
100951	0.203039	0.796961
100952	0.976409	0.023591
100953	0.747830	0.252170
100954	0.874366	0.125634
100955	0.956544	0.043456
100956	0.550895	0.449105
100957	0.663242	0.336758
100958	0.062014	0.937986
100959	0.451126	0.548874
100960	0.779290	0.220710
100961	0.346201	0.653799
100962	0.685260	0.314740
100963	0.843934	0.156066
100964	0.330793	0.669207
100965	0.983595	0.016405
100966	0.755338	0.244662
100967	0.415413	0.584587
100968	0.781708	0.218292
100969	0.661079	0.338921
100970	0.772864	0.227136
100971	0.716875	0.283125
100972	0.918967	0.081033
100973	0.201827	0.798173
100974	0.976668	0.023332
100975	0.971412	0.028588
100976	0.547333	0.452667
100977	0.317582	0.682418
100978	0.744737	0.255263
100979	0.783626	0.216374
100980	0.640580	0.359420
100981	0.598894	0.401106
100982	0.969974	0.030026
100983	0.447397	0.552603
100984	0.376975	0.623025
100985	0.965938	0.034062
100986	0.043342	0.956658
100987	0.431966	0.568034
100988	0.771370	0.228630
100989	0.878755	0.121245
100990	0.460783	0.539217
100991	0.361653	0.638347
100992	0.935539	0.064461
100993	0.474839	0.525161
100994	0.488419	0.511581
100995	0.848124	0.151876
100996	0.944599	0.055401
100997	0.640330	0.359670
100998	0.959907	0.040093
100999	0.757692	0.242308
101000	0.238653	0.761347
101001	0.959688	0.040312
101002	0.246108	0.753892
101003	0.460202	0.539798
101004	0.988161	0.011839
101005	0.442743	0.557257
101006	0.962350	0.037650
101007	0.340244	0.659756
101008	0.750652	0.249348
101009	0.280775	0.719225
101010	0.983401	0.016599
101011	0.886674	0.113326
101012	0.378117	0.621883
101013	0.851803	0.148197
101014	0.922450	0.077550
101015	0.661727	0.338273
101016	0.953781	0.046219
101017	0.727830	0.272170
101018	0.911575	0.088425
101019	0.686780	0.313220
101020	0.355600	0.644400
101021	0.980478	0.019522
101022	0.924396	0.075604
101023	0.516559	0.483441
101024	0.766379	0.233621
101025	0.662243	0.337757
101026	0.456619	0.543381
101027	0.537732	0.462268
101028	0.970470	0.029530
101029	0.958062	0.041938
101030	0.723334	0.276666
101031	0.037622	0.962378
101032	0.666935	0.333065
101033	0.955332	0.044668
101034	0.830578	0.169422
101035	0.573891	0.426109
101036	0.662923	0.337077
101037	0.486842	0.513158
101038	0.692151	0.307849
101039	0.281705	0.718295
101040	0.535349	0.464651
101041	0.706024	0.293976
101042	0.901202	0.098798
101043	0.267362	0.732638
101044	0.300079	0.699921
101045	0.958568	0.041432
101046	0.607550	0.392450
101047	0.892923	0.107077
101048	0.547042	0.452958
101049	0.605208	0.394792
101050	0.960763	0.039237
101051	0.433838	0.566162
101052	0.406515	0.593485
101053	0.960857	0.039143
101054	0.883063	0.116937
101055	0.956535	0.043465
101056	0.682123	0.317877
101057	0.062786	0.937214
101058	0.611186	0.388814
101059	0.709543	0.290457
101060	0.667135	0.332865
101061	0.818117	0.181883
101062	0.552290	0.447710
101063	0.277031	0.722969
101064	0.894830	0.105170
101065	0.986038	0.013962
101066	0.336831	0.663169
101067	0.729936	0.270064
101068	0.358542	0.641458
101069	0.973402	0.026598
101070	0.652846	0.347154
101071	0.531749	0.468251
101072	0.337258	0.662742
101073	0.972190	0.027810
101074	0.780999	0.219001
101075	0.963321	0.036679
101076	0.901442	0.098558
101077	0.970251	0.029749
101078	0.491794	0.508206
101079	0.483761	0.516239
101080	0.708500	0.291500
101081	0.955215	0.044785
101082	0.419257	0.580743
101083	0.752109	0.247891
101084	0.968714	0.031286
101085	0.973030	0.026970
101086	0.735409	0.264591
101087	0.112360	0.887640
101088	0.953671	0.046329
101089	0.919006	0.080994
101090	0.967607	0.032393
101091	0.809755	0.190245
101092	0.710819	0.289181
101093	0.653182	0.346818
101094	0.035435	0.964565
101095	0.969980	0.030020
101096	0.882957	0.117043
101097	0.021895	0.978105
101098	0.973698	0.026302
101099	0.869729	0.130271
101100	0.626836	0.373164
101101	0.513449	0.486551
101102	0.604036	0.395964
101103	0.012658	0.987342
101104	0.954283	0.045717
101105	0.968974	0.031026
101106	0.301216	0.698784
101107	0.348323	0.651677
101108	0.977354	0.022646
101109	0.176241	0.823759
101110	0.038717	0.961283
101111	0.812691	0.187309
101112	0.330716	0.669284
101113	0.842654	0.157346
101114	0.506062	0.493938
101115	0.787018	0.212982
101116	0.971031	0.028969
101117	0.277342	0.722658
101118	0.954636	0.045364
101119	0.581705	0.418295
101120	0.930167	0.069833
101121	0.842654	0.157346
101122	0.929305	0.070695
101123	0.972246	0.027754
101124	0.915575	0.084425
101125	0.665456	0.334544
101126	0.922175	0.077825
101127	0.443006	0.556994
